bill_id,bill_number,bill_type,congress,cosponsors_by_party_D,cosponsors_by_party_R,introduced_at,sponsor_SGID,total_cosponser
hr1616-115,1616,hr,115,1,17,2017-03-17,1978,18
hr1486-115,1486,hr,115,15,1,2017-03-09,1158,16
hr2983-115,2983,hr,115,17,17,2017-06-21,621,34
hr2233-115,2233,hr,115,,2,2017-04-28,1690,2
hr3896-115,3896,hr,115,12,,2017-10-02,1385,12
hr1935-115,1935,hr,115,,1,2017-04-05,1915,1
hr74-115,74,hr,115,,30,2017-01-03,1756,30
hr5355-115,5355,hr,115,1,1,2018-03-20,872,2
hr5306-115,5306,hr,115,49,26,2018-03-15,1638,75
hr7202-115,7202,hr,115,1,1,2018-11-29,1606,2
hr902-115,902,hr,115,11,2,2017-02-07,1846,13
hr5446-115,5446,hr,115,1,,2018-04-10,1912,1
hr3532-115,3532,hr,115,1,,2017-07-28,1910,1
hr2418-115,2418,hr,115,35,,2017-05-11,872,35
hr5686-115,5686,hr,115,2,4,2018-05-07,1646,6
hr1531-115,1531,hr,115,17,,2017-03-15,99,17
hr3577-115,3577,hr,115,10,,2017-07-28,1513,10
hr3554-115,3554,hr,115,3,2,2017-07-28,1782,5
hr500-115,500,hr,115,2,15,2017-01-12,1765,17
hr2326-115,2326,hr,115,7,8,2017-05-03,1822,15
hr4192-115,4192,hr,115,8,,2017-10-31,1550,8
hr4507-115,4507,hr,115,,23,2017-11-30,1612,23
hr4596-115,4596,hr,115,2,,2017-12-07,1654,2
hr6970-115,6970,hr,115,1,,2018-09-28,1913,1
hr3668-115,3668,hr,115,1,4,2017-09-01,1760,5
hr483-115,483,hr,115,,22,2017-01-12,1625,22
hr7111-115,7111,hr,115,,1,2018-10-30,1979,1
hr6972-115,6972,hr,115,5,,2018-09-28,1212,5
hr2628-115,2628,hr,115,11,1,2017-05-24,466,12
hr4369-115,4369,hr,115,12,,2017-11-09,1212,12
hr3394-115,3394,hr,115,52,25,2017-07-25,1548,77
hr1485-115,1485,hr,115,14,24,2017-03-09,1990,38
hr5883-115,5883,hr,115,,1,2018-05-18,1728,1
hr5645-115,5645,hr,115,2,5,2018-04-27,1927,7
hr6359-115,6359,hr,115,1,,2018-07-12,1946,1
hr7227-115,7227,hr,115,1,,2018-12-10,1637,1
hr389-115,389,hr,115,43,12,2017-01-10,1002,55
hr4597-115,4597,hr,115,3,,2017-12-07,1957,3
hr4110-115,4110,hr,115,14,,2017-10-24,688,14
hr6447-115,6447,hr,115,,1,2018-07-19,1503,1
hr5044-115,5044,hr,115,,1,2018-02-15,187,1
hr6267-115,6267,hr,115,13,5,2018-06-28,1782,18
hr4072-115,4072,hr,115,25,,2017-10-16,1890,25
hr4109-115,4109,hr,115,1,,2017-10-24,1638,1
hr750-115,750,hr,115,75,41,2017-01-30,1048,116
hr2824-115,2824,hr,115,,7,2017-06-08,1587,7
hr3210-115,3210,hr,115,1,,2017-07-12,1945,1
hr3072-115,3072,hr,115,,1,2017-06-27,1422,1
hr1524-115,1524,hr,115,2,,2017-03-13,891,2
hr2149-115,2149,hr,115,,27,2017-04-26,608,27
hr600-115,600,hr,115,2,1,2017-01-23,1002,3
hr4452-115,4452,hr,115,,1,2017-11-17,1828,1
hr4353-115,4353,hr,115,2,,2017-11-09,693,2
hr3259-115,3259,hr,115,12,,2017-07-14,1615,12
hr3460-115,3460,hr,115,2,9,2017-07-27,1512,11
hr5683-115,5683,hr,115,1,,2018-05-07,1877,1
hr3999-115,3999,hr,115,19,18,2017-10-10,1899,37
hr2036-115,2036,hr,115,11,5,2017-04-06,1856,16
hr3118-115,3118,hr,115,5,6,2017-06-29,1760,11
hr3386-115,3386,hr,115,,2,2017-07-25,608,2
hr431-115,431,hr,115,8,10,2017-01-11,2000,18
hr6860-115,6860,hr,115,1,,2018-09-20,1993,1
hr2459-115,2459,hr,115,,1,2017-05-16,640,1
hr7209-115,7209,hr,115,2,7,2018-11-30,1962,9
hr392-115,392,hr,115,176,153,2017-01-10,1671,329
hr160-115,160,hr,115,7,1,2017-01-03,515,8
hr4656-115,4656,hr,115,5,,2017-12-14,1774,5
hr4365-115,4365,hr,115,1,,2017-11-09,1993,1
hr4577-115,4577,hr,115,2,7,2017-12-06,1455,9
hr5603-115,5603,hr,115,2,6,2018-04-24,1551,8
hr6901-115,6901,hr,115,3,1,2018-09-26,1934,4
hr306-115,306,hr,115,,1,2017-01-05,358,1
hr2494-115,2494,hr,115,2,,2017-05-17,1908,2
hr3882-115,3882,hr,115,3,,2017-09-28,1328,3
hr6648-115,6648,hr,115,7,,2018-07-31,1799,7
hr2889-115,2889,hr,115,2,2,2017-06-13,1606,3
hr5902-115,5902,hr,115,25,,2018-05-21,1977,25
hr4346-115,4346,hr,115,1,1,2017-11-09,1613,2
hr6885-115,6885,hr,115,24,,2018-09-25,1459,24
hr2597-115,2597,hr,115,3,,2017-05-23,1584,3
hr5043-115,5043,hr,115,8,,2018-02-15,1605,8
hr3585-115,3585,hr,115,,1,2017-07-28,1770,1
hr5339-115,5339,hr,115,22,3,2018-03-20,1579,25
hr5620-115,5620,hr,115,3,,2018-04-25,1973,3
hr4711-115,4711,hr,115,2,,2017-12-21,1821,2
hr4281-115,4281,hr,115,1,1,2017-11-07,1943,2
hr3795-115,3795,hr,115,2,1,2017-09-14,1802,3
hr3044-115,3044,hr,115,3,1,2017-06-23,1755,4
hr6986-115,6986,hr,115,1,3,2018-09-28,1775,4
hr6633-115,6633,hr,115,,29,2018-07-26,1997,29
hr3458-115,3458,hr,115,16,,2017-07-27,1887,16
hr2855-115,2855,hr,115,19,,2017-06-08,1951,19
hr6422-115,6422,hr,115,,5,2018-07-18,1717,5
hr1171-115,1171,hr,115,99,54,2017-02-16,1966,153
hr1903-115,1903,hr,115,20,,2017-04-05,1043,20
hr7374-115,7374,hr,115,1,,2018-12-20,1938,1
hr2492-115,2492,hr,115,,17,2017-05-17,1816,17
hr7204-115,7204,hr,115,6,,2018-11-30,1680,6
hr532-115,532,hr,115,38,,2017-01-13,1849,38
hr1191-115,1191,hr,115,2,2,2017-02-16,1078,4
hr2144-115,2144,hr,115,1,,2017-04-25,1998,1
hr1021-115,1021,hr,115,,1,2017-02-13,1475,1
hr1885-115,1885,hr,115,16,,2017-04-04,1797,16
hr5228-115,5228,hr,115,3,4,2018-03-08,891,7
hr1873-115,1873,hr,115,6,14,2017-04-04,1790,20
hr5377-115,5377,hr,115,,2,2018-03-21,1751,2
hr3359-115,3359,hr,115,2,9,2017-07-24,1543,11
hr3902-115,3902,hr,115,1,,2017-10-02,1882,1
hr7386-115,7386,hr,115,1,,2018-12-20,1582,1
hr6877-115,6877,hr,115,,1,2018-09-25,1892,1
hr3926-115,3926,hr,115,,2,2017-10-03,1564,2
hr1114-115,1114,hr,115,39,,2017-02-16,282,39
hr3020-115,3020,hr,115,2,1,2017-06-22,1849,3
hr77-115,77,hr,115,,3,2017-01-03,1647,3
hr1548-115,1548,hr,115,1,,2017-03-15,1849,1
hr2922-115,2922,hr,115,,3,2017-06-15,1905,3
hr5848-115,5848,hr,115,2,2,2018-05-16,1816,4
hr2586-115,2586,hr,115,,1,2017-05-22,1890,1
hr3230-115,3230,hr,115,1,2,2017-07-13,1714,3
hr2561-115,2561,hr,115,,20,2017-05-19,1933,20
hr6941-115,6941,hr,115,,3,2018-09-27,1898,3
hr6958-115,6958,hr,115,1,,2018-09-27,1980,1
hr3017-115,3017,hr,115,3,3,2017-06-22,1777,6
hr3611-115,3611,hr,115,1,3,2017-07-28,1646,4
hr1559-115,1559,hr,115,3,2,2017-03-16,1048,5
hr5200-115,5200,hr,115,8,,2018-03-07,1591,8
hr5813-115,5813,hr,115,,7,2018-05-15,1821,7
hr1249-115,1249,hr,115,,1,2017-02-28,1913,1
hr5059-115,5059,hr,115,2,2,2018-02-15,1845,4
hr7010-115,7010,hr,115,6,,2018-10-02,1550,6
hr1319-115,1319,hr,115,,3,2017-03-02,1545,3
hr999-115,999,hr,115,1,,2017-02-09,1582,1
hr3862-115,3862,hr,115,14,1,2017-09-28,1512,15
hr3758-115,3758,hr,115,6,9,2017-09-13,1789,15
hr7145-115,7145,hr,115,5,,2018-11-16,1942,5
hr683-115,683,hr,115,3,,2017-01-24,871,3
hr2868-115,2868,hr,115,2,,2017-06-08,2004,2
hr721-115,721,hr,115,101,161,2017-01-30,1637,262
hr939-115,939,hr,115,19,3,2017-02-07,1817,22
hr719-115,719,hr,115,,95,2017-01-27,1997,95
hr7015-115,7015,hr,115,1,4,2018-10-02,1899,5
hr6617-115,6617,hr,115,1,,2018-07-26,1541,1
hr2044-115,2044,hr,115,123,,2017-04-06,1801,123
hr7325-115,7325,hr,115,,2,2018-12-17,1738,2
hr699-115,699,hr,115,1,,2017-01-24,1393,1
hr2803-115,2803,hr,115,6,6,2017-06-07,1541,12
hr2625-115,2625,hr,115,58,5,2017-05-24,1322,63
hr2693-115,2693,hr,115,,2,2017-05-25,1625,2
hr5528-115,5528,hr,115,3,2,2018-04-17,1875,5
hr1507-115,1507,hr,115,8,4,2017-03-10,1849,12
hr4170-115,4170,hr,115,2,5,2017-10-31,1937,7
hr1880-115,1880,hr,115,49,,2017-04-04,1935,49
hr3112-115,3112,hr,115,,1,2017-06-29,608,1
hr4726-115,4726,hr,115,1,,2017-12-21,1435,1
hr1067-115,1067,hr,115,,3,2017-02-15,1048,3
hr5959-115,5959,hr,115,1,,2018-05-24,1843,1
hr2466-115,2466,hr,115,1,2,2017-05-16,1835,3
hr953-115,953,hr,115,4,43,2017-02-07,1752,47
hr6280-115,6280,hr,115,12,,2018-06-28,1620,12
hr163-115,163,hr,115,2,,2017-01-03,515,2
hr2856-115,2856,hr,115,34,107,2017-06-08,1531,141
hr3635-115,3635,hr,115,33,48,2017-08-01,1637,81
hr7087-115,7087,hr,115,2,,2018-10-23,1949,2
hr6008-115,6008,hr,115,3,1,2018-06-05,1960,4
hr3297-115,3297,hr,115,,2,2017-07-19,1940,2
hr19-115,19,hr,115,194,63,2017-03-30,733,257
hr61-115,61,hr,115,1,,2017-01-03,593,1
hr3605-115,3605,hr,115,24,24,2017-07-28,1957,48
hr543-115,543,hr,115,,5,2017-01-13,1838,5
hr6248-115,6248,hr,115,2,,2018-06-27,621,2
hr1970-115,1970,hr,115,10,12,2017-04-06,1875,22
hr3347-115,3347,hr,115,17,,2017-07-20,891,17
hr1123-115,1123,hr,115,3,2,2017-02-16,1867,5
hr1253-115,1253,hr,115,17,6,2017-02-28,1856,23
hr1816-115,1816,hr,115,2,1,2017-03-30,1264,3
hr4157-115,4157,hr,115,3,,2017-10-26,1800,3
hr4547-115,4547,hr,115,41,34,2017-12-05,608,75
hr357-115,357,hr,115,29,,2017-01-06,1817,29
hr3263-115,3263,hr,115,8,6,2017-07-17,1502,14
hr4808-115,4808,hr,115,3,3,2018-01-16,1561,6
hr3142-115,3142,hr,115,1,2,2017-06-29,1777,3
hr1834-115,1834,hr,115,1,,2017-03-30,1548,1
hr1401-115,1401,hr,115,1,,2017-03-07,1899,1
hr7060-115,7060,hr,115,1,,2018-10-12,1532,1
hr5753-115,5753,hr,115,21,,2018-05-10,1459,21
hr3822-115,3822,hr,115,,16,2017-09-25,1901,16
hr4058-115,4058,hr,115,8,45,2017-10-12,1958,53
hr6964-115,6964,hr,115,1,,2018-09-28,1953,1
hr5747-115,5747,hr,115,4,6,2018-05-10,1827,10
hr6005-115,6005,hr,115,29,,2018-06-05,1569,29
hr3369-115,3369,hr,115,3,9,2017-07-24,1827,12
hr598-115,598,hr,115,24,,2017-01-20,1449,24
hr2096-115,2096,hr,115,15,,2017-04-14,872,15
hr258-115,258,hr,115,2,4,2017-01-04,1812,6
hr5329-115,5329,hr,115,4,8,2018-03-19,1819,12
hr3381-115,3381,hr,115,4,,2017-07-25,1295,4
hr2556-115,2556,hr,115,28,21,2017-05-19,1766,49
hr3497-115,3497,hr,115,23,40,2017-07-27,1548,63
hr4241-115,4241,hr,115,7,4,2017-11-03,1804,11
hr966-115,966,hr,115,8,,2017-02-07,1442,8
hr5264-115,5264,hr,115,14,,2018-03-13,1960,14
hr1115-115,1115,hr,115,2,1,2017-02-16,1718,3
hr5983-115,5983,hr,115,,2,2018-05-25,1724,2
hr6893-115,6893,hr,115,2,1,2018-09-25,1983,3
hr7003-115,7003,hr,115,,3,2018-09-28,1697,3
hr7270-115,7270,hr,115,1,,2018-12-12,2000,1
hr3218-115,3218,hr,115,85,36,2017-07-13,1669,121
hr2413-115,2413,hr,115,9,,2017-05-11,1435,9
hr2774-115,2774,hr,115,5,2,2017-06-06,1954,7
hr2717-115,2717,hr,115,1,1,2017-05-25,1646,2
hr6435-115,6435,hr,115,25,,2018-07-18,1977,25
hr3572-115,3572,hr,115,8,,2017-07-28,1758,8
hr1384-115,1384,hr,115,45,29,2017-03-07,1738,74
hr747-115,747,hr,115,133,170,2017-01-30,1646,303
hr7332-115,7332,hr,115,4,,2018-12-19,593,4
hr1100-115,1100,hr,115,5,1,2017-02-15,2004,6
hr928-115,928,hr,115,,6,2017-02-07,1540,6
hr4671-115,4671,hr,115,5,,2017-12-18,1775,5
hr1792-115,1792,hr,115,1,,2017-03-29,983,1
hr1215-115,1215,hr,115,,3,2017-02-24,1475,3
hr3790-115,3790,hr,115,,33,2017-09-14,1983,33
hr1185-115,1185,hr,115,6,,2017-02-16,1505,6
hr3736-115,3736,hr,115,1,,2017-09-11,1631,1
hr2709-115,2709,hr,115,5,,2017-05-25,733,5
hr6001-115,6001,hr,115,2,1,2018-06-05,1544,3
hr5751-115,5751,hr,115,,3,2018-05-10,1504,3
hr6762-115,6762,hr,115,1,1,2018-09-10,1758,2
hr4478-115,4478,hr,115,,16,2017-11-29,1461,16
hr2288-115,2288,hr,115,11,15,2017-05-02,1885,26
hr877-115,877,hr,115,14,35,2017-02-06,1780,49
hr574-115,574,hr,115,3,,2017-01-13,1049,3
hr369-115,369,hr,115,1,5,2017-01-09,1669,6
hr2353-115,2353,hr,115,11,29,2017-05-04,1667,40
hr2095-115,2095,hr,115,33,,2017-04-14,872,33
hr4292-115,4292,hr,115,2,1,2017-11-07,2004,3
hr2486-115,2486,hr,115,19,,2017-05-17,1043,19
hr3965-115,3965,hr,115,2,,2017-10-05,1984,2
hr4255-115,4255,hr,115,4,,2017-11-06,1324,4
hr3749-115,3749,hr,115,26,,2017-09-12,1951,26
hr2834-115,2834,hr,115,4,1,2017-06-08,1295,5
hr6515-115,6515,hr,115,,1,2018-07-25,1544,1
hr6626-115,6626,hr,115,6,5,2018-07-26,1554,11
hr2948-115,2948,hr,115,27,19,2017-06-20,1750,46
hr659-115,659,hr,115,2,5,2017-01-24,1770,7
hr1571-115,1571,hr,115,2,,2017-03-16,1774,2
hr2967-115,2967,hr,115,5,,2017-06-20,1505,5
hr7320-115,7320,hr,115,12,,2018-12-17,1863,12
hr799-115,799,hr,115,7,16,2017-02-01,1932,23
hr302-115,302,hr,115,13,26,2017-01-05,1638,39
hr4047-115,4047,hr,115,,1,2017-10-12,1817,1
hr1739-115,1739,hr,115,66,1,2017-03-27,1319,67
hr1063-115,1063,hr,115,3,3,2017-02-15,1849,6
hr4382-115,4382,hr,115,7,5,2017-11-14,1977,12
hr1609-115,1609,hr,115,4,3,2017-03-17,1435,7
hr2569-115,2569,hr,115,2,3,2017-05-19,1561,5
hr6217-115,6217,hr,115,3,3,2018-06-25,1700,6
hr6677-115,6677,hr,115,21,1,2018-08-24,1884,22
hr1837-115,1837,hr,115,,1,2017-03-30,1969,1
hr1082-115,1082,hr,115,,1,2017-02-15,1638,1
hr5908-115,5908,hr,115,17,,2018-05-22,1680,17
hr2020-115,2020,hr,115,2,1,2017-04-06,1914,3
hr1080-115,1080,hr,115,7,,2017-02-15,1584,7
hr3166-115,3166,hr,115,1,,2017-07-06,1637,1
hr5199-115,5199,hr,115,,77,2018-03-07,1877,77
hr4491-115,4491,hr,115,4,,2017-11-30,934,4
hr2568-115,2568,hr,115,,4,2017-05-19,1777,4
hr3183-115,3183,hr,115,4,6,2017-07-11,1917,10
hr5864-115,5864,hr,115,1,9,2018-05-17,1885,10
hr2347-115,2347,hr,115,2,,2017-05-03,1995,2
hr3282-115,3282,hr,115,1,74,2017-07-18,1874,75
hr3326-115,3326,hr,115,1,,2017-07-20,1821,1
hr2183-115,2183,hr,115,2,,2017-04-27,1564,2
hr722-115,722,hr,115,50,,2017-01-30,1835,50
hr4537-115,4537,hr,115,3,9,2017-12-04,1775,12
hr451-115,451,hr,115,,9,2017-01-11,1611,9
hr3254-115,3254,hr,115,7,,2017-07-14,1833,7
hr2899-115,2899,hr,115,29,15,2017-06-13,1048,44
hr4814-115,4814,hr,115,8,,2018-01-17,358,8
hr1261-115,1261,hr,115,,13,2017-02-28,1162,13
hr1728-115,1728,hr,115,,1,2017-03-27,1387,1
hr7055-115,7055,hr,115,5,6,2018-10-09,1809,11
hr4302-115,4302,hr,115,,1,2017-11-08,1700,1
hr4701-115,4701,hr,115,3,2,2017-12-20,1751,5
hr4348-115,4348,hr,115,2,,2017-11-09,1946,2
hr4050-115,4050,hr,115,2,,2017-10-12,1904,2
hr2553-115,2553,hr,115,,34,2017-05-19,1821,34
hr1936-115,1936,hr,115,,1,2017-04-05,1915,1
hr4180-115,4180,hr,115,12,,2017-10-31,1886,12
hr3847-115,3847,hr,115,4,4,2017-09-27,1791,8
hr1895-115,1895,hr,115,,21,2017-04-04,1647,21
hr4096-115,4096,hr,115,5,,2017-10-23,1835,5
hr4864-115,4864,hr,115,,1,2018-01-19,1763,1
hr1424-115,1424,hr,115,6,1,2017-03-08,1048,7
hr2881-115,2881,hr,115,6,5,2017-06-12,1637,11
hr1137-115,1137,hr,115,,3,2017-02-16,1811,3
hr7262-115,7262,hr,115,3,,2018-12-11,1726,3
hr2069-115,2069,hr,115,20,19,2017-04-06,1492,39
hr6536-115,6536,hr,115,,1,2018-07-25,1988,1
hr6240-115,6240,hr,115,,1,2018-06-27,1838,1
hr4647-115,4647,hr,115,65,51,2017-12-14,1532,116
hr5163-115,5163,hr,115,25,,2018-03-05,1860,25
hr726-115,726,hr,115,,2,2017-01-30,1560,2
hr4414-115,4414,hr,115,,3,2017-11-15,1980,3
hr6758-115,6758,hr,115,6,4,2018-09-10,187,10
hr1468-115,1468,hr,115,1,34,2017-03-09,1899,35
hr5500-115,5500,hr,115,1,7,2018-04-12,1982,8
hr4713-115,4713,hr,115,2,4,2017-12-21,1717,6
hr2258-115,2258,hr,115,7,5,2017-05-01,1870,12
hr4201-115,4201,hr,115,2,1,2017-11-01,1837,3
hr7247-115,7247,hr,115,,1,2018-12-11,1284,1
hr5340-115,5340,hr,115,9,16,2018-03-20,1750,25
hr1601-115,1601,hr,115,,1,2017-03-17,1789,1
hr4092-115,4092,hr,115,,13,2017-10-23,450,13
hr934-115,934,hr,115,,1,2017-02-07,1584,1
hr3516-115,3516,hr,115,11,,2017-07-27,1853,11
hr3679-115,3679,hr,115,6,3,2017-09-05,1688,9
hr6197-115,6197,hr,115,5,1,2018-06-22,1905,6
hr5783-115,5783,hr,115,2,1,2018-05-11,1932,3
hr5142-115,5142,hr,115,6,14,2018-03-01,1732,20
hr3737-115,3737,hr,115,1,,2017-09-12,1806,1
hr2923-115,2923,hr,115,1,2,2017-06-15,1924,3
hr6207-115,6207,hr,115,16,5,2018-06-25,1078,21
hr5934-115,5934,hr,115,,3,2018-05-23,1692,3
hr4720-115,4720,hr,115,6,11,2017-12-21,1907,17
hr1483-115,1483,hr,115,1,3,2017-03-09,1387,4
hr5224-115,5224,hr,115,,3,2018-03-08,1647,3
hr5665-115,5665,hr,115,,4,2018-04-27,1980,4
hr106-115,106,hr,115,3,,2017-01-03,1796,3
hr4011-115,4011,hr,115,1,,2017-10-11,1184,1
hr2917-115,2917,hr,115,,21,2017-06-15,1752,21
hr1836-115,1836,hr,115,26,6,2017-03-30,854,32
hr4145-115,4145,hr,115,21,,2017-10-26,1796,21
hr4377-115,4377,hr,115,2,5,2017-11-13,1718,7
hr2982-115,2982,hr,115,8,,2017-06-21,1926,8
hr2053-115,2053,hr,115,1,9,2017-04-06,1961,10
hr3229-115,3229,hr,115,1,2,2017-07-13,1836,3
hr5285-115,5285,hr,115,,1,2018-03-14,1959,1
hr1299-115,1299,hr,115,70,,2017-03-02,1569,70
hr2157-115,2157,hr,115,,22,2017-04-26,1868,22
hr4098-115,4098,hr,115,14,,2017-10-23,1987,14
hr4889-115,4889,hr,115,36,,2018-01-29,1880,36
hr4564-115,4564,hr,115,,5,2017-12-06,1931,5
hr2653-115,2653,hr,115,27,,2017-05-25,604,27
hr7319-115,7319,hr,115,,1,2018-12-17,1757,1
hr4917-115,4917,hr,115,1,,2018-02-02,1983,1
hr7070-115,7070,hr,115,12,3,2018-10-16,1322,15
hr2121-115,2121,hr,115,14,24,2017-04-25,1845,38
hr5498-115,5498,hr,115,,1,2018-04-12,914,1
hr1457-115,1457,hr,115,9,21,2017-03-09,1700,30
hr1711-115,1711,hr,115,61,,2017-03-23,1678,61
hr5045-115,5045,hr,115,4,,2018-02-15,1878,4
hr1709-115,1709,hr,115,1,,2017-03-23,1974,1
hr1072-115,1072,hr,115,,7,2017-02-15,1016,7
hr2484-115,2484,hr,115,5,11,2017-05-17,1763,16
hr3939-115,3939,hr,115,5,1,2017-10-04,1763,6
hr7105-115,7105,hr,115,,3,2018-10-30,1868,3
hr1336-115,1336,hr,115,,1,2017-03-02,1831,1
hr5431-115,5431,hr,115,6,,2018-04-05,1533,6
hr540-115,540,hr,115,28,,2017-01-13,1758,28
hr2833-115,2833,hr,115,,1,2017-06-08,1987,1
hr422-115,422,hr,115,,89,2017-01-10,1624,89
hr5833-115,5833,hr,115,3,,2018-05-16,1212,3
hr2193-115,2193,hr,115,26,24,2017-04-27,1763,50
hr2679-115,2679,hr,115,5,8,2017-05-25,1897,13
hr2941-115,2941,hr,115,1,3,2017-06-20,1869,4
hr1311-115,1311,hr,115,15,32,2017-03-02,1587,47
hr3878-115,3878,hr,115,27,,2017-09-28,1654,27
hr4326-115,4326,hr,115,11,6,2017-11-09,1948,17
hr3151-115,3151,hr,115,,5,2017-06-29,1975,5
hr4407-115,4407,hr,115,11,6,2017-11-15,1718,17
hr2939-115,2939,hr,115,,12,2017-06-20,1700,12
hr4486-115,4486,hr,115,,1,2017-11-29,1191,1
hr2620-115,2620,hr,115,,58,2017-05-24,1504,58
hr3620-115,3620,hr,115,2,,2017-07-28,1799,2
hr2832-115,2832,hr,115,,79,2017-06-08,1595,79
hr3956-115,3956,hr,115,5,47,2017-10-04,1751,52
hr5541-115,5541,hr,115,10,2,2018-04-17,1184,12
hr5397-115,5397,hr,115,4,3,2018-03-22,284,7
hr7052-115,7052,hr,115,57,,2018-10-09,1680,57
hr5729-115,5729,hr,115,2,1,2018-05-09,1939,3
hr51-115,51,hr,115,17,3,2017-01-03,1473,20
hr3182-115,3182,hr,115,18,,2017-07-11,284,18
hr6801-115,6801,hr,115,1,1,2018-09-13,1802,2
hr2646-115,2646,hr,115,7,5,2017-05-24,989,12
hr6006-115,6006,hr,115,,1,2018-06-05,1475,1
hr2807-115,2807,hr,115,4,1,2017-06-07,1162,5
hr5567-115,5567,hr,115,2,1,2018-04-18,1654,3
hr1345-115,1345,hr,115,3,,2017-03-02,1435,3
hr3901-115,3901,hr,115,,1,2017-10-02,1902,1
hr1048-115,1048,hr,115,,8,2017-02-14,1475,8
hr5510-115,5510,hr,115,34,,2018-04-13,1542,34
hr5801-115,5801,hr,115,,3,2018-05-15,1773,3
hr4059-115,4059,hr,115,1,6,2017-10-12,1548,7
hr5267-115,5267,hr,115,1,,2018-03-13,1606,1
hr893-115,893,hr,115,5,,2017-02-06,1835,5
hr3696-115,3696,hr,115,15,2,2017-09-07,1846,17
hr5720-115,5720,hr,115,2,,2018-05-09,166,2
hr4829-115,4829,hr,115,8,6,2018-01-18,1989,14
hr1784-115,1784,hr,115,67,,2017-03-29,1791,67
hr2248-115,2248,hr,115,45,,2017-04-28,891,45
hr5806-115,5806,hr,115,,4,2018-05-15,1502,4
hr526-115,526,hr,115,4,5,2017-01-13,1939,9
hr2552-115,2552,hr,115,1,14,2017-05-19,1784,15
hr166-115,166,hr,115,4,,2017-01-03,515,4
hr6948-115,6948,hr,115,3,,2018-09-27,1830,3
hr4467-115,4467,hr,115,,3,2017-11-28,1930,3
hr6114-115,6114,hr,115,72,24,2018-06-14,640,96
hr1997-115,1997,hr,115,17,8,2017-04-06,1886,25
hr6599-115,6599,hr,115,1,,2018-07-26,1945,1
hr1570-115,1570,hr,115,15,,2017-03-16,515,15
hr5563-115,5563,hr,115,10,,2018-04-18,1944,10
hr183-115,183,hr,115,,1,2017-01-03,1843,1
hr6731-115,6731,hr,115,2,2,2018-09-07,2003,4
hr941-115,941,hr,115,,6,2017-02-07,1544,6
hr1905-115,1905,hr,115,24,1,2017-04-05,258,25
hr1052-115,1052,hr,115,,1,2017-02-14,1835,1
hr7279-115,7279,hr,115,3,3,2018-12-12,1752,6
hr1477-115,1477,hr,115,28,,2017-03-09,1550,28
hr3779-115,3779,hr,115,2,,2017-09-14,1887,2
hr2454-115,2454,hr,115,,1,2017-05-16,1934,1
hr5676-115,5676,hr,115,3,2,2018-05-03,1957,5
hr98-115,98,hr,115,2,,2017-01-03,1796,2
hr2820-115,2820,hr,115,11,14,2017-06-07,1991,25
hr872-115,872,hr,115,6,,2017-02-06,1954,6
hr3301-115,3301,hr,115,25,19,2017-07-19,1408,44
hr40-115,40,hr,115,35,,2017-01-03,231,35
hr4219-115,4219,hr,115,,4,2017-11-02,1998,4
hr707-115,707,hr,115,,1,2017-01-27,1499,1
hr6143-115,6143,hr,115,30,1,2018-06-19,306,31
hr4665-115,4665,hr,115,1,1,2017-12-15,1550,2
hr733-115,733,hr,115,,1,2017-01-30,1690,1
hr305-115,305,hr,115,171,4,2017-01-05,358,175
hr7290-115,7290,hr,115,2,3,2018-12-13,1675,5
hr6833-115,6833,hr,115,24,,2018-09-17,1558,24
hr746-115,746,hr,115,5,1,2017-01-30,1328,6
hr5307-115,5307,hr,115,1,2,2018-03-15,1945,3
hr6034-115,6034,hr,115,2,4,2018-06-07,2003,6
hr6337-115,6337,hr,115,8,15,2018-07-11,1915,23
hr1874-115,1874,hr,115,27,15,2017-04-04,1797,42
hr3232-115,3232,hr,115,7,14,2017-07-13,1959,21
hr459-115,459,hr,115,12,25,2017-01-11,1825,37
hr452-115,452,hr,115,2,6,2017-01-11,1647,8
hr2221-115,2221,hr,115,,1,2017-04-27,1988,1
hr4916-115,4916,hr,115,,24,2018-02-02,1574,24
hr548-115,548,hr,115,5,58,2017-01-13,1538,63
hr1379-115,1379,hr,115,13,6,2017-03-07,1803,19
hr2188-115,2188,hr,115,2,18,2017-04-27,1543,20
hr3969-115,3969,hr,115,8,,2017-10-05,1505,8
hr3980-115,3980,hr,115,57,,2017-10-05,1946,57
hr1542-115,1542,hr,115,58,32,2017-03-15,1749,90
hr162-115,162,hr,115,5,,2017-01-03,515,5
hr1978-115,1978,hr,115,1,,2017-04-06,593,1
